name,id,nametype,recclass,fall,year,reclat,reclong,mass (Kg)
Lewis Cliff 87212,13676,Valid,OC,Found,1987,-84.2726,161.71641,0.0077
Lewis Cliff 87234,13696,Valid,UN,Found,1987,-84.36199,161.29308,0.0342
Lewis Cliff 87232,13694,Valid,AOC,Found,1987,-84.34201,161.39314,0.023100000000000002
Lewis Cliff 87214,13678,Valid,CC,Found,1987,-84.34242,161.25252,0.0004
Lewis Cliff 87215,13679,Valid,OC,Found,1987,-84.27294,161.71018,0.0263
Lewis Cliff 87216,13680,Valid,OC,Found,1987,-84.27265,161.71679,0.0073
Lewis Cliff 87217,13681,Valid,OC,Found,1987,-84.27284,161.71344,0.0256
Lewis Cliff 87218,13682,Valid,OC,Found,1987,-84.34513,161.30576,0.0008
Lewis Cliff 87219,13683,Valid,OC,Found,1987,-84.27242,161.71902,0.0215
Lewis Cliff 87220,13684,Valid,UN,Found,1987,-84.34234,161.25139,0.0067
Lewis Cliff 87233,13695,Valid,OC,Found,1987,-84.27281,161.7129,0.0366
Lewis Cliff 87221,13685,Valid,OC,Found,1987,-84.34411,161.19458,0.015099999999999999
Lewis Cliff 87223,13687,Valid,UN,Found,1987,-84.3704,161.3181,0.1103
Lewis Cliff 87224,13688,Valid,OC,Found,1987,-84.36419,161.32061,0.14930000000000002
Lewis Cliff 87225,13689,Valid,OC,Found,1987,-84.27297,161.71039,0.0091
Lewis Cliff 87226,13690,Valid,OC,Found,1987,-84.3732,161.20289,0.0011
Lewis Cliff 87228,13691,Valid,OC,Found,1987,-84.357,161.36443,0.0024
Lewis Cliff 87230,13692,Valid,OC,Found,1987,-84.35632,161.32918,0.1751
Lewis Cliff 87231,13693,Valid,OC,Found,1987,-84.35516,161.36864,0.0751
Lewis Cliff 87222,13686,Valid,OC,Found,1987,-84.27268,161.71756,0.0519
Lewis Cliff 87117,13587,Valid,OC,Found,1987,-84.25377,161.40002,0.0067
Asuka 87077,2434,Valid,OC,Found,1987,-72.0,26.0,0.05325
Elephant Moraine 87783,8333,Valid,OC,Found,1987,-76.28125,156.45222,0.0053
Elephant Moraine 87583,8133,Valid,OC,Found,1987,-76.05861,156.38781,0.2013
Elephant Moraine 87584,8134,Valid,OC,Found,1987,-76.18333,157.16667,0.2631
Elephant Moraine 87585,8135,Valid,OC,Found,1987,-76.03853,156.1062,0.052700000000000004
Elephant Moraine 87586,8136,Valid,OC,Found,1987,-76.2676,156.46343,0.2155
Elephant Moraine 87587,8137,Valid,OC,Found,1987,-76.27598,156.50251,0.1026
Elephant Moraine 87588,8138,Valid,OC,Found,1987,-76.2738,156.51366,0.0285
Elephant Moraine 87589,8139,Valid,OC,Found,1987,-76.2723,156.47558,0.0984
Elephant Moraine 87590,8140,Valid,OC,Found,1987,-76.27234,156.48545,0.069
Elephant Moraine 87591,8141,Valid,OC,Found,1987,-76.18333,157.16667,0.019600000000000003
Elephant Moraine 87582,8132,Valid,OC,Found,1987,-76.18333,157.16667,0.2364
Elephant Moraine 87592,8142,Valid,OC,Found,1987,-76.18333,157.16667,0.0897
Elephant Moraine 87594,8144,Valid,OC,Found,1987,-76.28328,156.48318,0.07909999999999999
Elephant Moraine 87595,8145,Valid,OC,Found,1987,-76.18333,157.16667,0.019399999999999997
Elephant Moraine 87596,8146,Valid,OC,Found,1987,-76.27292,156.50649,0.09
Elephant Moraine 87597,8147,Valid,OC,Found,1987,-76.18333,157.16667,0.009
Elephant Moraine 87598,8148,Valid,OC,Found,1987,-76.28156,157.17756,0.0223
Elephant Moraine 87599,8149,Valid,OC,Found,1987,-76.27028,156.459,0.0159
Elephant Moraine 87600,8150,Valid,OC,Found,1987,-76.26859,156.50778,0.011699999999999999
Elephant Moraine 87601,8151,Valid,OC,Found,1987,-76.26757,156.47883,0.0501
Elephant Moraine 87602,8152,Valid,OC,Found,1987,-76.18333,157.16667,0.0767
Elephant Moraine 87593,8143,Valid,OC,Found,1987,-76.28274,157.1915,0.0402
Elephant Moraine 87845,8395,Valid,OC,Found,1987,-76.28477,156.45277,0.015099999999999999
Elephant Moraine 87581,8131,Valid,OC,Found,1987,-76.18333,157.16667,0.2169
Elephant Moraine 87846,8396,Valid,CC,Found,1987,-76.05599,156.06713,0.0081
Elephant Moraine 87574,8124,Valid,OC,Found,1987,-76.18333,157.16667,0.2385
Elephant Moraine 87575,8125,Valid,OC,Found,1987,-76.04045,156.11675,0.396
Elephant Moraine 87576,8126,Valid,OC,Found,1987,-76.28528,157.17764,0.3275
Elephant Moraine 87577,8127,Valid,OC,Found,1987,-76.26584,156.49606,0.1479
Elephant Moraine 87578,8128,Valid,OC,Found,1987,-76.18333,157.16667,0.35
Elephant Moraine 87579,8129,Valid,OC,Found,1987,-76.18333,157.16667,0.32639999999999997
Elephant Moraine 87860,8410,Valid,CC,Found,1987,-76.28245,156.48865,0.032799999999999996
Elephant Moraine 87859,8409,Valid,OC,Found,1987,-76.18333,157.16667,0.033
Elephant Moraine 87858,8408,Valid,OC,Found,1987,-76.28104,156.46256,0.0319
Elephant Moraine 87580,8130,Valid,OC,Found,1987,-76.26862,156.52022,0.2865
Elephant Moraine 87857,8407,Valid,OC,Found,1987,-76.28278,156.45391,0.022600000000000002
Elephant Moraine 87855,8405,Valid,OC,Found,1987,-76.28342,156.45264,0.029
Elephant Moraine 87854,8404,Valid,OC,Found,1987,-76.28451,156.45041,0.0038
Elephant Moraine 87853,8403,Valid,OC,Found,1987,-76.18333,157.16667,0.0062
Elephant Moraine 87852,8402,Valid,OC,Found,1987,-76.03736,156.10856,0.0038
Elephant Moraine 87851,8401,Valid,OC,Found,1987,-76.04195,156.09487,0.0185
Elephant Moraine 87850,8400,Valid,CC,Found,1987,-76.03264,156.0329,0.0145
Elephant Moraine 87849,8399,Valid,OC,Found,1987,-76.28132,156.45901,0.0127
Elephant Moraine 87848,8398,Valid,OC,Found,1987,-76.18333,157.16667,0.0015
Elephant Moraine 87847,8397,Valid,CC,Found,1987,-76.04545,156.07727,0.0329
Elephant Moraine 87856,8406,Valid,OC,Found,1987,-76.27141,156.51211,0.0043
Elephant Moraine 87573,8123,Valid,OC,Found,1987,-76.26879,156.52139,0.2723
Elephant Moraine 87844,8394,Valid,OC,Found,1987,-76.18333,157.16667,0.0359
Elephant Moraine 87842,8392,Valid,OC,Found,1987,-76.26907,156.50928,0.0298
Elephant Moraine 87817,8367,Valid,OC,Found,1987,-76.27054,156.46474,0.061799999999999994
Elephant Moraine 87816,8366,Valid,OC,Found,1987,-76.18333,157.16667,0.0033
Elephant Moraine 87815,8365,Valid,OC,Found,1987,-76.28383,156.45694,0.0242
Elephant Moraine 87814,8364,Valid,OC,Found,1987,-76.28258,156.45247,0.0135
Elephant Moraine 87813,8363,Valid,OC,Found,1987,-76.03755,156.10596,0.0009
Elephant Moraine 87603,8153,Valid,OC,Found,1987,-76.27052,156.46121,0.1698
Elephant Moraine 87812,8362,Valid,CC,Found,1987,-76.03962,156.04598,0.0119
Elephant Moraine 87604,8154,Valid,OC,Found,1987,-76.28321,157.17235,0.0636
Elephant Moraine 87605,8155,Valid,OC,Found,1987,-76.27001,156.47318,0.0451
Elephant Moraine 87818,8368,Valid,OC,Found,1987,-76.18333,157.16667,0.0906
Elephant Moraine 87606,8156,Valid,OC,Found,1987,-76.2827,157.18769,0.0075
Elephant Moraine 87608,8158,Valid,OC,Found,1987,-76.27068,156.46558,0.0394
Elephant Moraine 87609,8159,Valid,OC,Found,1987,-76.27009,156.46006,0.019600000000000003
Elephant Moraine 87610,8160,Valid,OC,Found,1987,-76.27101,156.51318,0.023399999999999997
Elephant Moraine 87611,8161,Valid,OC,Found,1987,-76.27304,156.5146,0.0212
Elephant Moraine 87612,8162,Valid,OC,Found,1987,-76.27047,156.45847,0.023600000000000003
Elephant Moraine 87613,8163,Valid,OC,Found,1987,-76.28185,156.48682,0.077
Elephant Moraine 87614,8164,Valid,OC,Found,1987,-76.27973,156.45401,0.016399999999999998
Elephant Moraine 87615,8165,Valid,OC,Found,1987,-76.18333,157.16667,0.1445
Elephant Moraine 87616,8166,Valid,OC,Found,1987,-76.28085,156.49234,0.09129999999999999
Elephant Moraine 87607,8157,Valid,OC,Found,1987,-76.26811,156.47653,0.109
Elephant Moraine 87843,8393,Valid,OC,Found,1987,-76.18333,157.16667,0.07859999999999999
Elephant Moraine 87819,8369,Valid,OC,Found,1987,-76.28346,156.45159,0.0259
Elephant Moraine 87821,8371,Valid,OC,Found,1987,-76.18333,157.16667,0.1525
Elephant Moraine 87841,8391,Valid,OC,Found,1987,-76.28326,156.44887,0.018600000000000002
Elephant Moraine 87840,8390,Valid,OC,Found,1987,-76.2786,157.22687,0.08170000000000001
Elephant Moraine 87839,8389,Valid,OC,Found,1987,-76.28442,156.44581,0.0121
Elephant Moraine 87838,8388,Valid,OC,Found,1987,-76.27827,157.15607,0.013300000000000001
Elephant Moraine 87837,8387,Valid,OC,Found,1987,-76.18333,157.16667,0.0016
Elephant Moraine 87836,8386,Valid,OC,Found,1987,-76.28181,156.45704,0.0132
Elephant Moraine 87835,8385,Valid,OC,Found,1987,-76.28438,156.45086,0.0017
Elephant Moraine 87834,8384,Valid,OC,Found,1987,-76.18333,157.16667,0.0008
Elephant Moraine 87833,8383,Valid,OC,Found,1987,-76.28448,156.44799,0.0057
Elephant Moraine 87820,8370,Valid,OC,Found,1987,-76.2681,156.47082,0.2214
Elephant Moraine 87832,8382,Valid,OC,Found,1987,-76.26778,156.48598,0.0126
Elephant Moraine 87830,8380,Valid,OC,Found,1987,-76.28409,156.45509,0.0708
Elephant Moraine 87829,8379,Valid,OC,Found,1987,-76.28131,156.45469,0.1162
Elephant Moraine 87828,8378,Valid,OC,Found,1987,-76.28391,156.45395,0.0148
Elephant Moraine 87827,8377,Valid,OC,Found,1987,-76.18333,157.16667,0.0678
Elephant Moraine 87826,8376,Valid,OC,Found,1987,-76.28486,156.45298,0.0245
Elephant Moraine 87825,8375,Valid,OC,Found,1987,-76.18333,157.16667,0.030899999999999997
Elephant Moraine 87824,8374,Valid,OC,Found,1987,-76.18333,157.16667,0.0201
Elephant Moraine 87823,8373,Valid,OC,Found,1987,-76.18333,157.16667,0.09540000000000001
Elephant Moraine 87822,8372,Valid,OC,Found,1987,-76.0454,156.47609,0.09620000000000001
Elephant Moraine 87831,8381,Valid,OC,Found,1987,-76.28469,156.44835,0.0167
Elephant Moraine 87617,8167,Valid,OC,Found,1987,-76.28291,157.17292,0.0040999999999999995
Elephant Moraine 87572,8122,Valid,OC,Found,1987,-76.18333,157.16667,0.355
Elephant Moraine 87570,8120,Valid,OC,Found,1987,-76.18333,157.16667,0.3077
Elephant Moraine 87501,8052,Valid,MG,Found,1987,-76.04325,156.08694,4.403
Elephant Moraine 87502,8053,Valid,OC,Found,1987,-76.28503,156.49716,1.8100999999999998
Elephant Moraine 87503,8054,Valid,AA,Found,1987,-76.27468,156.491,1.7345
Elephant Moraine 87504,8055,Valid,NMIM,Found,1987,-76.18333,157.16667,0.0107
Elephant Moraine 87505,8056,Valid,NMIM,Found,1987,-76.18333,157.16667,0.0145
Elephant Moraine 87506,8057,Valid,NMIM,Found,1987,-76.18333,157.16667,0.0152
Elephant Moraine 87507,8058,Valid,CC,Found,1987,-76.27981,156.45678,0.0362
Elephant Moraine 87508,8059,Valid,CC,Found,1987,-76.28142,156.45306,0.0134
Elephant Moraine 87509,8060,Valid,AA,Found,1987,-76.28513,157.23912,0.5839
Elephant Moraine 87500,8051,Valid,MG,Found,1987,-76.05029,156.07013,8.132
Elephant Moraine 87510,8061,Valid,AA,Found,1987,-76.28514,157.2449,0.2503
Elephant Moraine 87512,8063,Valid,AA,Found,1987,-76.18333,157.16667,0.18159999999999998
Elephant Moraine 87513,8064,Valid,AA,Found,1987,-76.2727,156.46332,0.3945
Elephant Moraine 87514,8065,Valid,CC,Found,1987,-76.26669,156.48615,0.033600000000000005
Elephant Moraine 87515,8066,Valid,OC,Found,1987,-76.05805,156.3874,0.5881000000000001
Elephant Moraine 87516,8067,Valid,UN,Found,1987,-76.18333,157.16667,0.036
Elephant Moraine 87517,8068,Valid,AA,Found,1987,-76.18333,157.16667,0.2726
Elephant Moraine 87518,8069,Valid,AA,Found,1987,-76.28562,157.24155,0.3496
Elephant Moraine 87519,8070,Valid,CC,Found,1987,-76.28341,156.43938,0.0232
Elephant Moraine 87520,8071,Valid,AA,Found,1987,-76.18333,157.16667,0.0523
Elephant Moraine 87511,8062,Valid,AA,Found,1987,-76.18333,157.16667,0.06509999999999999
Elephant Moraine 87521,8072,Valid,OC,Found,1987,-76.18333,157.16667,0.030699999999999998
El Carmen,7795,Valid,OC,Found,1987,26.86667,-105.23333,0.629
Zagora,30387,Valid,NMIM,Found,1987,30.36667,-5.85,50.0
Asuka 87074,2431,Valid,OC,Found,1987,-72.0,26.0,0.8470700000000001
Asuka 87056,2413,Valid,OC,Found,1987,-72.0,26.0,0.01088
Asuka 87055,2412,Valid,OC,Found,1987,-72.0,26.0,0.02961
Asuka 87054,2411,Valid,OC,Found,1987,-72.0,26.0,0.0356
Asuka 87053,2410,Valid,OC,Found,1987,-72.0,26.0,0.09173999999999999
Asuka 87035,2392,Valid,OC,Found,1987,-72.0,26.0,0.08594
Asuka 87034,2391,Valid,OC,Found,1987,-72.0,26.0,19.0645
Asuka 87031,2388,Valid,AA,Found,1987,-72.0,26.0,0.015210000000000001
Asuka 87029,2386,Valid,OC,Found,1987,-72.0,26.0,5.44351
Caddo County,5192,Valid,NMIM,Found,1987,35.0,-98.33333,18.0
Asuka 87027,2384,Valid,OC,Found,1987,-72.0,26.0,0.02114
Asuka 87021,2378,Valid,OC,Found,1987,-72.0,26.0,0.01752
Asuka 87020,2377,Valid,OC,Found,1987,-72.0,26.0,0.03108
Asuka 87019,2376,Valid,OC,Found,1987,-72.0,26.0,0.02871
Asuka 87017,2374,Valid,OC,Found,1987,-72.0,26.0,0.03502
Asuka 87016,2373,Valid,OC,Found,1987,-72.0,26.0,0.02623
Asuka 87012,2369,Valid,OC,Found,1987,-72.0,26.0,0.02075
Asuka 87010,2367,Valid,OC,Found,1987,-72.0,26.0,2.06683
Asuka 87008,2365,Valid,OC,Found,1987,-72.0,26.0,1.0718599999999998
Asuka 87007,2364,Valid,OC,Found,1987,-72.0,26.0,0.00176
Asuka 87025,2382,Valid,OC,Found,1987,-72.0,26.0,0.053520000000000005
Elephant Moraine 87571,8121,Valid,OC,Found,1987,-76.18333,157.16667,0.162
Elephant Moraine 87522,8073,Valid,CC,Found,1987,-76.26807,156.51352,0.0686
Elephant Moraine 87525,8075,Valid,CC,Found,1987,-76.2829,156.45602,0.0103
Elephant Moraine 87550,8100,Valid,OC,Found,1987,-76.18333,157.16667,1.6398
Elephant Moraine 87551,8101,Valid,OC,Found,1987,-76.05056,156.44307,0.476
Elephant Moraine 87552,8102,Valid,OC,Found,1987,-76.04887,156.35829,0.5351
Elephant Moraine 87553,8103,Valid,OC,Found,1987,-76.18333,157.16667,0.6822
Elephant Moraine 87554,8104,Valid,OC,Found,1987,-76.2723,156.51413,1.2935
Elephant Moraine 87555,8105,Valid,OC,Found,1987,-76.18333,157.16667,0.4741
Elephant Moraine 87556,8106,Valid,OC,Found,1987,-76.26621,156.48428,0.36260000000000003
Elephant Moraine 87557,8107,Valid,OC,Found,1987,-76.18333,157.16667,0.7453
Elephant Moraine 87558,8108,Valid,OC,Found,1987,-76.27776,157.14855,0.30639999999999995
Elephant Moraine 87549,8099,Valid,OC,Found,1987,-76.18333,157.16667,0.5386
Elephant Moraine 87559,8109,Valid,OC,Found,1987,-76.26578,156.48253,0.5842
Elephant Moraine 87561,8111,Valid,OC,Found,1987,-76.28273,157.18088,0.30460000000000004
Elephant Moraine 87562,8112,Valid,OC,Found,1987,-76.18333,157.16667,0.3083
Elephant Moraine 87563,8113,Valid,OC,Found,1987,-76.18333,157.16667,0.3004
Elephant Moraine 87564,8114,Valid,OC,Found,1987,-76.18333,157.16667,0.471
Elephant Moraine 87565,8115,Valid,OC,Found,1987,-76.26614,157.05846,0.3437
Elephant Moraine 87566,8116,Valid,OC,Found,1987,-76.18333,157.16667,0.3881
Elephant Moraine 87567,8117,Valid,OC,Found,1987,-76.18333,157.16667,0.2985
Elephant Moraine 87568,8118,Valid,OC,Found,1987,-76.27428,156.51289,0.30569999999999997
Elephant Moraine 87569,8119,Valid,OC,Found,1987,-76.27543,156.50174,0.21130000000000002
Elephant Moraine 87560,8110,Valid,OC,Found,1987,-76.18333,157.16667,0.38989999999999997
Elephant Moraine 87523,8074,Valid,AA,Found,1987,-76.18333,157.16667,0.0275
Elephant Moraine 87548,8098,Valid,AA,Found,1987,-76.27148,157.20281,0.5602
Elephant Moraine 87546,8096,Valid,OC,Found,1987,-76.18333,157.16667,2.0182
Elephant Moraine 87526,8076,Valid,CC,Found,1987,-76.29109,156.45119,0.0882
Elephant Moraine 87527,8077,Valid,CC,Found,1987,-76.27543,156.50174,0.0058
Elephant Moraine 87528,8078,Valid,AA,Found,1987,-76.27318,156.47307,0.0405
Elephant Moraine 87529,8079,Valid,CC,Found,1987,-76.28527,156.4552,0.0357
Elephant Moraine 87530,8080,Valid,AA,Found,1987,-76.18333,157.16667,0.005
Elephant Moraine 87531,8081,Valid,AA,Found,1987,-76.2826,157.23989,0.5272
Elephant Moraine 87532,8082,Valid,AA,Found,1987,-76.2854,157.24495,0.1935
Elephant Moraine 87533,8083,Valid,OC,Found,1987,-76.18333,157.16667,7.3648
Elephant Moraine 87534,8084,Valid,OC,Found,1987,-76.18333,157.16667,1.1553
Elephant Moraine 87547,8097,Valid,OC,Found,1987,-76.04544,156.09938,1.2232
Elephant Moraine 87535,8085,Valid,OC,Found,1987,-76.27512,156.36181,1.2308
Elephant Moraine 87537,8087,Valid,OC,Found,1987,-76.27247,157.15495,3.702
Elephant Moraine 87538,8088,Valid,OC,Found,1987,-76.18333,157.16667,11.894
Elephant Moraine 87539,8089,Valid,OC,Found,1987,-76.04491,156.06704,2.9285
Elephant Moraine 87540,8090,Valid,OC,Found,1987,-76.28432,157.2153,1.1724
Elephant Moraine 87541,8091,Valid,OC,Found,1987,-75.98619,155.69836,1.1614
Elephant Moraine 87542,8092,Valid,AA,Found,1987,-76.18333,157.16667,0.6086
Elephant Moraine 87543,8093,Valid,OC,Found,1987,-76.18333,157.16667,1.7619
Elephant Moraine 87544,8094,Valid,OC,Found,1987,-76.18333,157.16667,1.4994
Elephant Moraine 87545,8095,Valid,OC,Found,1987,-76.18333,157.16667,0.4863
Elephant Moraine 87536,8086,Valid,OC,Found,1987,-76.18333,157.16667,7.5264
Asuka 87075,2432,Valid,OC,Found,1987,-72.0,26.0,0.07187
Elephant Moraine 87618,8168,Valid,OC,Found,1987,-76.18333,157.16667,0.062
Elephant Moraine 87620,8170,Valid,OC,Found,1987,-76.28244,156.459,0.0021000000000000003
Elephant Moraine 87668,8218,Valid,OC,Found,1987,-76.27743,156.45176,0.0703
Elephant Moraine 87669,8219,Valid,OC,Found,1987,-76.28208,156.4477,0.0259
Elephant Moraine 87670,8220,Valid,OC,Found,1987,-76.28324,156.44495,0.0178
Elephant Moraine 87671,8221,Valid,OC,Found,1987,-76.18333,157.16667,0.078
Elephant Moraine 87737,8287,Valid,OC,Found,1987,-76.28357,156.45025,0.0249
Elephant Moraine 87736,8286,Valid,OC,Found,1987,-76.27259,156.48354,0.0033
Elephant Moraine 87735,8285,Valid,OC,Found,1987,-76.27366,156.476,0.004200000000000001
Elephant Moraine 87734,8284,Valid,OC,Found,1987,-76.18333,157.16667,0.0072
Elephant Moraine 87733,8283,Valid,OC,Found,1987,-76.27947,156.45633,0.0269
Elephant Moraine 87667,8217,Valid,OC,Found,1987,-76.27585,156.45332,0.009
Elephant Moraine 87732,8282,Valid,OC,Found,1987,-76.18333,157.16667,0.004200000000000001
Elephant Moraine 87672,8222,Valid,OC,Found,1987,-76.26667,156.48604,0.1263
Elephant Moraine 87673,8223,Valid,OC,Found,1987,-76.28339,156.43525,0.0038
Elephant Moraine 87674,8224,Valid,OC,Found,1987,-76.26837,156.4676,0.0039
Elephant Moraine 87675,8225,Valid,OC,Found,1987,-76.18333,157.16667,0.0016
Elephant Moraine 87730,8280,Valid,OC,Found,1987,-76.18333,157.16667,0.0704
Elephant Moraine 87729,8279,Valid,OC,Found,1987,-76.0429,156.09617,0.0014
Elephant Moraine 87728,8278,Valid,OC,Found,1987,-76.27138,157.20211,0.0034
Elephant Moraine 87727,8277,Valid,OC,Found,1987,-76.28222,156.4532,0.0285
Elephant Moraine 87726,8276,Valid,OC,Found,1987,-76.18333,157.16667,0.0825
Elephant Moraine 87731,8281,Valid,OC,Found,1987,-76.26825,156.46269,0.0083
Elephant Moraine 87725,8275,Valid,OC,Found,1987,-76.27152,156.48277,0.0125
Elephant Moraine 87666,8216,Valid,OC,Found,1987,-76.28264,156.44157,0.004200000000000001
Elephant Moraine 87664,8214,Valid,OC,Found,1987,-76.28108,157.23612,0.0482
Elephant Moraine 87756,8306,Valid,OC,Found,1987,-76.27559,156.50264,0.1705
Elephant Moraine 87755,8305,Valid,OC,Found,1987,-76.0453,156.47553,0.0884
Elephant Moraine 87754,8304,Valid,OC,Found,1987,-76.27442,156.4925,0.0344
Elephant Moraine 87753,8303,Valid,OC,Found,1987,-76.28528,156.45438,0.0078
Elephant Moraine 87752,8302,Valid,OC,Found,1987,-76.26796,156.51378,0.0092
Elephant Moraine 87751,8301,Valid,OC,Found,1987,-76.18333,157.16667,0.0032
Elephant Moraine 87750,8300,Valid,OC,Found,1987,-76.2838,156.45564,0.023100000000000002
Elephant Moraine 87749,8299,Valid,OC,Found,1987,-76.26534,156.50412,0.004
Elephant Moraine 87748,8298,Valid,OC,Found,1987,-76.28237,156.44956,0.0039
Elephant Moraine 87665,8215,Valid,OC,Found,1987,-76.18333,157.16667,0.0034
Elephant Moraine 87747,8297,Valid,CC,Found,1987,-76.04718,156.0767,0.038200000000000005
Elephant Moraine 87745,8295,Valid,OC,Found,1987,-76.18333,157.16667,0.123
Elephant Moraine 87744,8294,Valid,OC,Found,1987,-76.18333,157.16667,0.1298
Elephant Moraine 87743,8293,Valid,OC,Found,1987,-76.28424,156.4513,0.0536
Elephant Moraine 87742,8292,Valid,OC,Found,1987,-76.28361,157.19524,0.019600000000000003
Elephant Moraine 87741,8291,Valid,OC,Found,1987,-76.28038,156.45236,0.039
Elephant Moraine 87740,8290,Valid,OC,Found,1987,-76.26494,157.10053,0.039
Elephant Moraine 87739,8289,Valid,OC,Found,1987,-76.28462,156.45129,0.008400000000000001
Elephant Moraine 87738,8288,Valid,OC,Found,1987,-76.27107,156.47264,0.003
Elephant Moraine 87663,8213,Valid,OC,Found,1987,-76.18333,157.16667,0.0578
Elephant Moraine 87746,8296,Valid,EC,Found,1987,-76.18333,157.16667,0.1423
Elephant Moraine 87757,8307,Valid,OC,Found,1987,-76.18333,157.16667,0.054799999999999995
Elephant Moraine 87724,8274,Valid,OC,Found,1987,-76.26881,156.48278,0.115
Elephant Moraine 87722,8272,Valid,OC,Found,1987,-76.18333,157.16667,0.0218
Elephant Moraine 87699,8249,Valid,OC,Found,1987,-76.18333,157.16667,0.046299999999999994
Elephant Moraine 87698,8248,Valid,OC,Found,1987,-76.28328,156.43681,0.009
Elephant Moraine 87697,8247,Valid,OC,Found,1987,-76.18333,157.16667,0.079
Elephant Moraine 87696,8246,Valid,OC,Found,1987,-76.28263,156.43618,0.0107
Elephant Moraine 87695,8245,Valid,OC,Found,1987,-76.18333,157.16667,0.1185
Elephant Moraine 87694,8244,Valid,OC,Found,1987,-76.28204,156.44139,0.023399999999999997
Elephant Moraine 87693,8243,Valid,OC,Found,1987,-76.2683,156.46539,0.011300000000000001
Elephant Moraine 87692,8242,Valid,OC,Found,1987,-76.18333,157.16667,0.0014
Elephant Moraine 87691,8241,Valid,OC,Found,1987,-76.28074,156.44104,0.039200000000000006
Elephant Moraine 87700,8250,Valid,OC,Found,1987,-76.2739,156.49131,0.0436
Elephant Moraine 87690,8240,Valid,OC,Found,1987,-76.28275,156.43988,0.054
Elephant Moraine 87688,8238,Valid,OC,Found,1987,-76.28283,156.43624,0.0591
Elephant Moraine 87687,8237,Valid,OC,Found,1987,-76.18333,157.16667,0.0105
Elephant Moraine 87686,8236,Valid,OC,Found,1987,-76.28199,156.43867,0.023399999999999997
Elephant Moraine 87685,8235,Valid,OC,Found,1987,-76.18333,157.16667,0.0443
Elephant Moraine 87678,8228,Valid,OC,Found,1987,-76.28092,156.44096,0.055799999999999995
Elephant Moraine 87684,8234,Valid,OC,Found,1987,-76.28277,156.43681,0.027899999999999998
Elephant Moraine 87683,8233,Valid,OC,Found,1987,-76.18333,157.16667,0.0109
Elephant Moraine 87682,8232,Valid,OC,Found,1987,-76.18333,157.16667,0.003
Elephant Moraine 87679,8229,Valid,OC,Found,1987,-76.18333,157.16667,0.0058
Elephant Moraine 87689,8239,Valid,OC,Found,1987,-76.18333,157.16667,0.0586
Elephant Moraine 87723,8273,Valid,OC,Found,1987,-76.28478,156.45486,0.027899999999999998
Elephant Moraine 87701,8251,Valid,OC,Found,1987,-76.05835,156.38737,0.0653
Elephant Moraine 87703,8253,Valid,OC,Found,1987,-76.18333,157.16667,0.0081
Elephant Moraine 87721,8271,Valid,OC,Found,1987,-76.28241,156.45992,0.013900000000000001
Elephant Moraine 87720,8270,Valid,AA,Found,1987,-76.18333,157.16667,0.09129999999999999
Elephant Moraine 87719,8269,Valid,OC,Found,1987,-76.26647,156.49436,0.06570000000000001
Elephant Moraine 87718,8268,Valid,OC,Found,1987,-76.18333,157.16667,0.0058
Elephant Moraine 87717,8267,Valid,AA,Found,1987,-76.18333,157.16667,0.0272
